Artist,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,set,K44
Hollies,Oriental Sadness,0iQxV1qox0U3ycQramwNni,0.786,0.811,11,-9.422,0,0.0436,5.12e-05,0.908,0.174,0.305,105.005,audio_features,spotify:track:0iQxV1qox0U3ycQramwNni,https://api.spotify.com/v1/tracks/0iQxV1qox0U3ycQramwNni,https://api.spotify.com/v1/audio-analysis/0iQxV1qox0U3ycQramwNni,92604,4,N,14
Manowar,Blood Of The Kings,4ELT1W4vG0BuC04CQ2e98I,0.358,0.686,4,-12.542,1,0.0429,5.49e-05,0.0311,0.097,0.361,148.406,audio_features,spotify:track:4ELT1W4vG0BuC04CQ2e98I,https://api.spotify.com/v1/tracks/4ELT1W4vG0BuC04CQ2e98I,https://api.spotify.com/v1/audio-analysis/4ELT1W4vG0BuC04CQ2e98I,449600,4,N,29
Irving Berlin,Let's Take An Old Fashioned Walk,0mkRIQZWFIdNPoIlr0owYd,0.52,0.392,5,-15.916,1,0.0349,0.314,0.000656,0.0943,0.744,101.053,audio_features,spotify:track:0mkRIQZWFIdNPoIlr0owYd,https://api.spotify.com/v1/tracks/0mkRIQZWFIdNPoIlr0owYd,https://api.spotify.com/v1/audio-analysis/0mkRIQZWFIdNPoIlr0owYd,206360,4,N,21
Dan Fogelberg,There's A Place In The World For A Gambler,796qdBTHJENNBhjM5QXhaH,0.465,0.336,0,-16.814,1,0.0288,0.691,0.00157,0.171,0.315,139.311,audio_features,spotify:track:796qdBTHJENNBhjM5QXhaH,https://api.spotify.com/v1/tracks/796qdBTHJENNBhjM5QXhaH,https://api.spotify.com/v1/audio-analysis/796qdBTHJENNBhjM5QXhaH,344133,3,N,33
Ed Sheeran,You,1DhRbox3xkceP64k3JeYfW,0.716,0.823,5,-5.313,0,0.0495,0.132,0.0,0.361,0.91,151.957,audio_features,spotify:track:1DhRbox3xkceP64k3JeYfW,https://api.spotify.com/v1/tracks/1DhRbox3xkceP64k3JeYfW,https://api.spotify.com/v1/audio-analysis/1DhRbox3xkceP64k3JeYfW,161747,4,N,18
Don Henley,I Can't Stand Still,7LFer4drCtWSyD8oxORZtC,0.756,0.773,5,-6.65,0,0.0306,0.0848,0.0026,0.0792,0.954,98.384,audio_features,spotify:track:7LFer4drCtWSyD8oxORZtC,https://api.spotify.com/v1/tracks/7LFer4drCtWSyD8oxORZtC,https://api.spotify.com/v1/audio-analysis/7LFer4drCtWSyD8oxORZtC,336800,4,N,18
Gipsy Kings,Baila Me,4JWaICMdxnkw9LC578K0Bp,0.769,0.872,7,-8.089,1,0.101,0.444,0.0,0.0888,0.879,119.364,audio_features,spotify:track:4JWaICMdxnkw9LC578K0Bp,https://api.spotify.com/v1/tracks/4JWaICMdxnkw9LC578K0Bp,https://api.spotify.com/v1/audio-analysis/4JWaICMdxnkw9LC578K0Bp,224067,4,N,5
Britney Spears,Hold On Tight,1o844wI52S3TjXGBwvGcc7,0.586,0.816,7,-6.331,1,0.283,0.0911,2.81e-06,0.235,0.265,119.8,audio_features,spotify:track:1o844wI52S3TjXGBwvGcc7,https://api.spotify.com/v1/tracks/1o844wI52S3TjXGBwvGcc7,https://api.spotify.com/v1/audio-analysis/1o844wI52S3TjXGBwvGcc7,149719,4,N,4
Donna Summer,Heaven Knows,6xjVOTIwk2ECgfRhkUH3xM,0.652,0.802,1,-8.34,1,0.0418,0.00374,1.21e-05,0.328,0.737,131.988,audio_features,spotify:track:6xjVOTIwk2ECgfRhkUH3xM,https://api.spotify.com/v1/tracks/6xjVOTIwk2ECgfRhkUH3xM,https://api.spotify.com/v1/audio-analysis/6xjVOTIwk2ECgfRhkUH3xM,404147,4,N,38
Hillsong,Christ Is Enough,1aqZ4wT92JwutkhYg6Law5,0.371,0.811,11,-4.604,1,0.0335,0.00923,0.0,0.325,0.245,79.993,audio_features,spotify:track:1aqZ4wT92JwutkhYg6Law5,https://api.spotify.com/v1/tracks/1aqZ4wT92JwutkhYg6Law5,https://api.spotify.com/v1/audio-analysis/1aqZ4wT92JwutkhYg6Law5,321000,4,N,1
Boney M.,Brown Girl In The Ring,0rT9KyAEDNr0kbBL5Qfo8k,0.732,0.743,8,-7.083,1,0.0486,0.22,0.00154,0.0173,0.893,105.64,audio_features,spotify:track:0rT9KyAEDNr0kbBL5Qfo8k,https://api.spotify.com/v1/tracks/0rT9KyAEDNr0kbBL5Qfo8k,https://api.spotify.com/v1/audio-analysis/0rT9KyAEDNr0kbBL5Qfo8k,242093,4,N,5
Natalie Cole,Reverend Lee,0lN3CCQxTSg8hxFHKhuL0B,0.437,0.186,8,-14.494,1,0.0374,0.75,2.52e-05,0.102,0.222,129.046,audio_features,spotify:track:0lN3CCQxTSg8hxFHKhuL0B,https://api.spotify.com/v1/tracks/0lN3CCQxTSg8hxFHKhuL0B,https://api.spotify.com/v1/audio-analysis/0lN3CCQxTSg8hxFHKhuL0B,146467,4,N,13
Tina Turner,Do What You Do,1WP7Snm91AFyvhWb3s8UB8,0.311,0.463,6,-10.838,1,0.0601,0.606,2.15e-05,0.263,0.594,159.401,audio_features,spotify:track:1WP7Snm91AFyvhWb3s8UB8,https://api.spotify.com/v1/tracks/1WP7Snm91AFyvhWb3s8UB8,https://api.spotify.com/v1/audio-analysis/1WP7Snm91AFyvhWb3s8UB8,214893,4,N,37
Who,Shakin' All Over,6Xv160PuntxAtb67Ed4t4I,0.766,0.579,9,-9.722,1,0.0385,0.179,1.25e-05,0.264,0.755,125.206,audio_features,spotify:track:6Xv160PuntxAtb67Ed4t4I,https://api.spotify.com/v1/tracks/6Xv160PuntxAtb67Ed4t4I,https://api.spotify.com/v1/audio-analysis/6Xv160PuntxAtb67Ed4t4I,141960,4,N,5
Selah,"Wonderful, Merciful Savior",1GfXRWcCxijFPbR5hYNh5q,0.386,0.182,9,-10.189,1,0.0332,0.9,0.0,0.0959,0.152,118.497,audio_features,spotify:track:1GfXRWcCxijFPbR5hYNh5q,https://api.spotify.com/v1/tracks/1GfXRWcCxijFPbR5hYNh5q,https://api.spotify.com/v1/audio-analysis/1GfXRWcCxijFPbR5hYNh5q,231867,3,N,13
Bryan White,God Gave You,7kkLBfxW41iVO0cdLU9e9S,0.518,0.845,7,-5.051,1,0.0647,0.249,0.0,0.0764,0.37,142.133,audio_features,spotify:track:7kkLBfxW41iVO0cdLU9e9S,https://api.spotify.com/v1/tracks/7kkLBfxW41iVO0cdLU9e9S,https://api.spotify.com/v1/audio-analysis/7kkLBfxW41iVO0cdLU9e9S,187227,4,N,1
U2,Heaven And Hell,3Jl5GohfNwozDmpzmQBLDI,0.329,0.673,3,-8.465,0,0.0296,0.0239,0.109,0.138,0.323,91.122,audio_features,spotify:track:3Jl5GohfNwozDmpzmQBLDI,https://api.spotify.com/v1/tracks/3Jl5GohfNwozDmpzmQBLDI,https://api.spotify.com/v1/audio-analysis/3Jl5GohfNwozDmpzmQBLDI,419933,4,N,32
Paul McCartney,Ain't No Sunshine,1k1Bqnv2R0uJXQN4u6LKYt,0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,audio_features,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093,4,N,0
Ufo,Born To Lose,4WsQCb1Atrhbb2I78hHCNG,0.229,0.99,4,-2.901,1,0.158,0.000189,0.0447,0.263,0.173,164.892,audio_features,spotify:track:4WsQCb1Atrhbb2I78hHCNG,https://api.spotify.com/v1/tracks/4WsQCb1Atrhbb2I78hHCNG,https://api.spotify.com/v1/audio-analysis/4WsQCb1Atrhbb2I78hHCNG,184773,4,N,29
Fleetwood Mac,Bare Trees,0bl7OZPMqSC06GM2sX4nQc,0.528,0.803,9,-14.483,1,0.0336,0.225,0.632,0.368,0.633,112.914,audio_features,spotify:track:0bl7OZPMqSC06GM2sX4nQc,https://api.spotify.com/v1/tracks/0bl7OZPMqSC06GM2sX4nQc,https://api.spotify.com/v1/audio-analysis/0bl7OZPMqSC06GM2sX4nQc,198640,4,N,40
Wishbone Ash,Fast Johnny,12Vz5fKEtLVuQqltYDj5Ql,0.425,0.521,2,-8.931,1,0.0339,0.00205,0.0108,0.0981,0.15,134.418,audio_features,spotify:track:12Vz5fKEtLVuQqltYDj5Ql,https://api.spotify.com/v1/tracks/12Vz5fKEtLVuQqltYDj5Ql,https://api.spotify.com/v1/audio-analysis/12Vz5fKEtLVuQqltYDj5Ql,319027,4,N,3
Great Big Sea,Billy Peddle,0bLa2jNSeyTXv8G6yOg67l,0.508,0.762,9,-7.347,1,0.102,0.0853,0.0138,0.124,0.811,123.229,audio_features,spotify:track:0bLa2jNSeyTXv8G6yOg67l,https://api.spotify.com/v1/tracks/0bLa2jNSeyTXv8G6yOg67l,https://api.spotify.com/v1/audio-analysis/0bLa2jNSeyTXv8G6yOg67l,169493,4,N,25
Ufo,Mother Mary,591QZh9MBNBsW3lwx4RIM8,0.27,0.795,5,-5.641,1,0.144,0.00314,0.00152,0.0669,0.726,178.257,audio_features,spotify:track:591QZh9MBNBsW3lwx4RIM8,https://api.spotify.com/v1/tracks/591QZh9MBNBsW3lwx4RIM8,https://api.spotify.com/v1/audio-analysis/591QZh9MBNBsW3lwx4RIM8,229533,4,N,11
Hanson,Optimistic,4wJd6cER10JZRuU5y3DBkZ,0.433,0.066,6,-25.779,1,0.0409,0.992,0.927,0.104,0.194,112.851,audio_features,spotify:track:4wJd6cER10JZRuU5y3DBkZ,https://api.spotify.com/v1/tracks/4wJd6cER10JZRuU5y3DBkZ,https://api.spotify.com/v1/audio-analysis/4wJd6cER10JZRuU5y3DBkZ,159596,4,N,2
Black Sabbath,After All,0ACu78PvVsOFYIKgRkKbGZ,0.517,0.335,4,-13.104,1,0.0324,0.561,0.0,0.0876,0.163,138.096,audio_features,spotify:track:0ACu78PvVsOFYIKgRkKbGZ,https://api.spotify.com/v1/tracks/0ACu78PvVsOFYIKgRkKbGZ,https://api.spotify.com/v1/audio-analysis/0ACu78PvVsOFYIKgRkKbGZ,244360,4,N,33
Il Divo,Mama,1ndoeMeHwDjo2f9VtGvi9J,0.22,0.386,5,-9.602,1,0.0334,0.74,0.00015,0.14,0.108,82.744,audio_features,spotify:track:1ndoeMeHwDjo2f9VtGvi9J,https://api.spotify.com/v1/tracks/1ndoeMeHwDjo2f9VtGvi9J,https://api.spotify.com/v1/audio-analysis/1ndoeMeHwDjo2f9VtGvi9J,197133,4,N,13
Taylor Swift,Come Back... Be Here,4pNApnaUWAL2J4KO2eqokq,0.46,0.632,4,-6.031,1,0.0302,0.0158,0.0,0.0822,0.399,79.846,audio_features,spotify:track:4pNApnaUWAL2J4KO2eqokq,https://api.spotify.com/v1/tracks/4pNApnaUWAL2J4KO2eqokq,https://api.spotify.com/v1/audio-analysis/4pNApnaUWAL2J4KO2eqokq,223333,4,N,30
Natalie Grant,Burn Bright,5jfhLCSIFUO4ndzNRh4w4G,0.508,0.296,3,-10.513,1,0.0755,0.897,5e-05,0.11,0.134,82.532,audio_features,spotify:track:5jfhLCSIFUO4ndzNRh4w4G,https://api.spotify.com/v1/tracks/5jfhLCSIFUO4ndzNRh4w4G,https://api.spotify.com/v1/audio-analysis/5jfhLCSIFUO4ndzNRh4w4G,268856,4,N,10
Hollies,Harlequin,0UifIAwi7T08Ra1CPfzf6z,0.557,0.364,10,-20.928,1,0.954,0.957,0.0016,0.604,0.547,174.73,audio_features,spotify:track:0UifIAwi7T08Ra1CPfzf6z,https://api.spotify.com/v1/tracks/0UifIAwi7T08Ra1CPfzf6z,https://api.spotify.com/v1/audio-analysis/0UifIAwi7T08Ra1CPfzf6z,53917,3,N,17
Evanescence,All That I'm Living For,4iDQezFTnOwgnrPYiqQ6TP,0.514,0.809,3,-4.396,0,0.0617,0.0121,0.0,0.0763,0.385,136.881,audio_features,spotify:track:4iDQezFTnOwgnrPYiqQ6TP,https://api.spotify.com/v1/tracks/4iDQezFTnOwgnrPYiqQ6TP,https://api.spotify.com/v1/audio-analysis/4iDQezFTnOwgnrPYiqQ6TP,228707,4,N,42
Waterboys,Don't Bang The Drum,1wH9h2SCneswenjG1GfLIh,0.485,0.893,4,-7.544,0,0.0443,0.0104,0.00231,0.0779,0.162,131.658,audio_features,spotify:track:1wH9h2SCneswenjG1GfLIh,https://api.spotify.com/v1/tracks/1wH9h2SCneswenjG1GfLIh,https://api.spotify.com/v1/audio-analysis/1wH9h2SCneswenjG1GfLIh,406667,4,N,42
Elvis Costello,Gloomy Sunday,1P9523tBg56NRc78lX2i4l,0.651,0.755,1,-9.102,0,0.0337,0.315,0.000174,0.235,0.716,102.229,audio_features,spotify:track:1P9523tBg56NRc78lX2i4l,https://api.spotify.com/v1/tracks/1P9523tBg56NRc78lX2i4l,https://api.spotify.com/v1/audio-analysis/1P9523tBg56NRc78lX2i4l,234307,4,N,18
Bob Dylan,Canadee-I-O,52vA3CYKZqZVdQnzRrdZt6,0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,audio_features,spotify:track:52vA3CYKZqZVdQnzRrdZt6,https://api.spotify.com/v1/tracks/52vA3CYKZqZVdQnzRrdZt6,https://api.spotify.com/v1/audio-analysis/52vA3CYKZqZVdQnzRrdZt6,192053,3,N,37
